city,rubric,name,lat,lon,rating,review_count
Саратов,Интересные здания,Покровский собор,51.540422,46.035036,4.8,43
Саратов,Интересные здания,"Манеж, торговый комплекс",51.530931,46.027162,4.8,71
Саратов,Интересные здания,Точка кипения,51.531405,46.035526,5.0,2
Саратов,Интересные здания,"Саратовский национальный исследовательский государственный университет им. Н.Г. Чернышевского, географический факультет",51.540503,46.005921,5.0,4
Саратов,Интересные здания,"Саратовский государственный университет генетики, биотехнологии и инженерии им. Н.И. Вавилова, Факультет заочного обучения",51.530585,46.019246,4.8,18
Саратов,Интересные здания,"Ирис, торговая галерея",51.531397,46.025041,4.9,9
Саратов,Интересные здания,"Лаццаро Риччи, салон-магазин мужской одежды и аксессуаров",51.527901,46.017414,5.0,27
Саратов,Интересные здания,"Россия — Моя история, исторический парк",51.520437,46.012435,4.7,60
Саратов,Интересные здания,Театр юного зрителя им. Ю.П. Киселева,51.534635,46.024396,4.7,94
Сочи,Рестораны,"Pro.Хинкали, ресторан грузинской кухни",43.676375,40.285811,5.0,1797
Сочи,Рестораны,"Вел Дон, ресторанный комплекс",43.39579,39.971647,5.0,556
Сочи,Рестораны,"Сыроварня, ресторан",43.417629,39.922914,5.0,1057
Сочи,Рестораны,"Сыроварня, ресторан",43.683345,40.25901,5.0,844
Сочи,Рестораны,"Delos, ресторан",43.436025,39.90844,5.0,272
Сочи,Рестораны,"Сорренто, ресторан",43.41844,39.92153,5.0,1008
Сочи,Рестораны,"Frank by Баста, реберная",43.683437,40.265098,5.0,2872
Сочи,Рестораны,"Mamai-Cale, ресторанный комплекс",43.644943,39.701244,4.9,689
Сочи,Рестораны,"Medusa, ресторан",43.417921,39.923623,4.9,919
Сочи,Рестораны,"Белый гриб, ресторан",43.669051,40.257742,4.9,841
Сочи,Музеи,Музей истории,43.517179,39.871915,5.0,12
Сочи,Музеи,Дом-музей А.Х. Таммсааре,43.686242,40.253343,4.8,36
Сочи,Музеи,Литературно-мемориальный музей им. Н.А. Островского,43.577023,39.733035,4.7,52
Сочи,Музеи,"Дача певицы В.В. Барсовой, исторический музей",43.568442,39.735042,4.9,21
Сочи,Музеи,Художественный музей им. Д. Д. Жилинского,43.576335,39.728396,4.5,120
Сочи,Музеи,Музей микроминиатюр,43.548917,39.846472,5.0,15
Сочи,Музеи,"Дача И.В. Сталина, музей",43.54519,39.801878,4.5,896
Сочи,Музеи,Усадьба им. И.А. Кошмана,43.802649,39.683391,4.6,40
Сочи,Музеи,Музей чая и автомотостарины,43.666103,39.634047,4.7,20
Сочи,Музеи,Музей истории Адлерского района,43.424938,39.922801,4.5,40
Сочи,Природные достопримечательности,Сероводородные и грязевые ванны,43.549582,39.81198,4.8,6
Сочи,Природные достопримечательности,Сухой каньон Псахо,43.5451,39.948977,4.9,5
Сочи,Природные достопримечательности,Платан восточный Патриарх,43.423587,39.924287,4.8,0
Сочи,Природные достопримечательности,Краснополянские дольмены,43.698652,40.185298,4.6,9
Сочи,Природные достопримечательности,Кавказский отдел,43.570809,39.741734,4.7,14
Сочи,Природные достопримечательности,Купель Русалок,43.927231,39.350249,4.9,11
Сочи,Природные достопримечательности,Скала Два Брата,43.87456,39.39822,4.8,5
Сочи,Природные достопримечательности,Каньон Белые скалы,43.561823,39.899124,4.6,6
Сочи,Природные достопримечательности,Навалишенское ущелье,43.553563,39.895963,4.7,3
Сочи,Природные достопримечательности,Скала Киселёва,44.113627,39.032176,4.6,43
Сочи,Интересные здания,Историко-краеведческий музей им. Н. Г. Полетаева,44.09702,39.071473,5.0,14
Сочи,Интересные здания,Кафедральный собор святого равноапостольного великого князя Владимира,43.603426,39.717963,4.8,93
Сочи,Интересные здания,РЖДЗ Санаторий Черноморье,43.573918,39.729538,4.7,64
Сочи,Интересные здания,"Каникулы в Сочи, санаторий",43.606837,39.719516,4.7,57
Сочи,Интересные здания,Церковь Сурб Саркис,43.419981,39.922024,4.9,18
Сочи,Интересные здания,"Металлург, санаторий",43.563675,39.759655,4.7,222
Сочи,Интересные здания,Храм Рождества Пресвятой Богородицы,43.910712,39.33185,4.8,19
Сочи,Интересные здания,"Portum 1905, отель",43.587168,39.714515,4.7,128
Сочи,Интересные здания,"Научно-исследовательский центр курортологии и реабилитации, филиал в г. Сочи",43.584145,39.718444,5.0,19
Сочи,Интересные здания,"Мацеста, бальнеологический курорт",43.568217,39.804415,4.7,115
Ставрополь,Рестораны,"Peperoni, ресторан",45.042419,41.954592,4.8,126
Ставрополь,Рестораны,"Taka Bar & Grill, кафе-бар",45.016612,41.901542,4.8,364
Ставрополь,Рестораны,"Аджва, ресторан",45.019158,41.925207,4.9,83
Ставрополь,Рестораны,"Patio Corleone, ресторан",45.036532,41.958609,4.8,205
Ставрополь,Рестораны,"Южане, ресторан южной кухни",45.013659,41.93106,4.8,417
Ставрополь,Рестораны,"Утка, ресторан",45.036565,41.958924,4.8,176
Ставрополь,Рестораны,"Бабка Тарахто, ресторан домашней кухни",45.008209,41.913316,4.8,559
Ставрополь,Рестораны,"Nur, ресторан",45.004652,41.927792,4.8,210
Ставрополь,Рестораны,"Шеф Пушкин, семейный ресторан",45.03936,41.962909,4.8,262
Ставрополь,Рестораны,"Pellegreen, ресторан",45.027169,41.898319,4.8,79
Ставрополь,Музеи,Ставропольский краевой музей изобразительных искусств,45.047511,41.979196,4.2,4
Ставрополь,Музеи,Ставропольский государственный историко-культурный и природно-ландшафтный музей-заповедник им. Г.Н. Прозрителева и Г.К. Праве,44.963147,41.947784,,0
Ставрополь,Музеи,Народный музей победы героев-ставропольцев,45.037517,41.989345,,0
Ставрополь,Природные достопримечательности,Дуб Л.Н. Толстого,45.050356,41.987034,5.0,1
Ставрополь,Природные достопримечательности,Природный заказник Шалева поляна,45.102061,41.917801,5.0,0
Ставрополь,Природные достопримечательности,Дуб А.С Пушкина,45.043972,41.975198,5.0,0
Ставрополь,Природные достопримечательности,Гора Острая,44.998618,42.171941,,0
Ставрополь,Природные достопримечательности,Балка Второй Лог,45.077902,41.726562,,0
Ставрополь,Природные достопримечательности,Государственный природный заказник краевого значения Гора Бударка,44.929437,42.060988,,0
Ставрополь,Природные достопримечательности,В память о пограничнике,45.145293,41.9755,,0
Ставрополь,Природные достопримечательности,Липа М.Ю. Лермонтова,45.046527,41.97356,,0
Ставрополь,Природные достопримечательности,Туапсинка,44.931243,41.71972,,0
Ставрополь,Интересные здания,ЦУМ,45.045286,41.970868,4.8,73
Ставрополь,Интересные здания,"Ставропольский государственный аграрный университет, администрация",45.036941,41.96126,4.9,7
Ставрополь,Интересные здания,"Память, музей Великой Отечественной войны 1941-1945 гг.",45.048695,41.979676,5.0,10
Ставрополь,Интересные здания,Храм Успения Божией Матери,45.05639,41.99394,4.9,19
Ставрополь,Интересные здания,Андреевский Собор,45.04435,41.961377,4.8,20
Ставрополь,Интересные здания,Ставропольский государственный цирк,45.052223,41.994626,4.7,100
Ставрополь,Интересные здания,Ставропольский государственный историко-культурный и природно-ландшафтный музей-заповедник им. Г.Н. Прозрителева и Г.К. Праве,45.044657,41.967867,4.6,84
Ставрополь,Интересные здания,Ставропольская государственная филармония,45.050314,41.984109,4.6,30
Ставрополь,Интересные здания,Храм Воздвижения Креста Господня,45.045701,41.984806,4.7,23
Ставрополь,Интересные здания,Театр кукол,45.0408,41.9729,4.7,65
Старый Оскол,Рестораны,"Триумф, ресторанный комплекс",51.309837,37.897254,3.1,39
Старый Оскол,Рестораны,"Абажур, шоу-ресторан",51.32578,37.893464,3.0,55
Старый Оскол,Рестораны,"Гриль Хаус, ресторан",51.306645,37.889681,3.0,6
Старый Оскол,Рестораны,"Авантаж, ресторан",51.284975,37.802885,3.7,3
Старый Оскол,Рестораны,"Версаль, ресторан",51.33736,37.867251,3.2,2
Старый Оскол,Рестораны,"Ретро, ресторан",51.285893,37.825372,1.4,1
Старый Оскол,Интересные здания,"улица Володарского, 11",51.293469,37.837545,3.0,1
Старый Оскол,Интересные здания,"Революционная улица, 29",51.298693,37.834585,1.0,1
Старый Оскол,Интересные здания,"улица Ленина, 2 / Пионерская улица, 21",51.292056,37.839555,1.0,1
Старый Оскол,Интересные здания,Дом-музей В.Я. Ерошенко,51.175516,37.97493,,0
Старый Оскол,Интересные здания,"микрорайон Жукова, 2",51.309901,37.889634,,0
Старый Оскол,Интересные здания,"улица Ленина, 88",51.302637,37.828092,,0
Старый Оскол,Интересные здания,"улица Ленина, 84",51.302101,37.828676,,0
Старый Оскол,Интересные здания,"улица Ленина, 78",51.301284,37.829615,,0
Старый Оскол,Интересные здания,"улица Ленина, 72",51.300271,37.830739,,0
Старый Оскол,Интересные здания,"улица Ленина, 76 / улица 9 Января, 10",51.301024,37.829932,,0
Стерлитамак,Рестораны,"Tarantino, кафе",53.632037,55.902622,4.7,320
Стерлитамак,Рестораны,Redbox bar,53.353862,55.925224,4.7,250
Стерлитамак,Рестораны,"Место Встречи, банкетный зал",53.617565,55.963151,4.9,23
Стерлитамак,Рестораны,Room lounge bar,53.37921,55.935437,4.6,151
Стерлитамак,Рестораны,"Paprika 7, ресторан",53.341741,55.939638,4.6,322
Стерлитамак,Рестораны,"Mamounia Lounge, ресторан",53.629294,55.949699,4.6,206
Стерлитамак,Рестораны,"Аристократ, банкетный зал",53.614994,55.968606,4.7,34
Стерлитамак,Рестораны,"Ориент, ресторан",53.620011,55.964732,4.7,28
Стерлитамак,Рестораны,"Malina, ресторан",53.640564,55.938947,4.5,310
Стерлитамак,Рестораны,"Филини, ресторан",53.364382,55.925284,4.5,341
Стерлитамак,Интересные здания,"Военформ, магазин",53.617866,55.9626,3.9,12
Стерлитамак,Интересные здания,"улица Гоголя, 2",53.609721,55.949779,4.3,7
Стерлитамак,Интересные здания,"Нур-аль-Иман, медресе",53.619235,55.951835,4.0,10
Стерлитамак,Интересные здания,"Комсомольская улица, 78",53.617924,55.962989,5.0,0
Стерлитамак,Интересные здания,"улица Карла Маркса, 100а",53.616949,55.965037,5.0,2
Стерлитамак,Интересные здания,"улица Карла Маркса, 124",53.620193,55.967674,5.0,1
Стерлитамак,Интересные здания,"улица Богдана Хмельницкого, 40",53.616978,55.959937,4.8,0
Стерлитамак,Интересные здания,"улица Худайбердина, 22",53.619935,55.960514,5.0,3
Стерлитамак,Интересные здания,"улица Гоголя, 19",53.608155,55.950503,5.0,0
Стерлитамак,Интересные здания,Административное здание,53.620931,55.962509,5.0,2
Сургут,Рестораны,"Butcher, рестобар",61.281432,73.342645,4.9,259
Сургут,Рестораны,Pivino,61.255058,73.383563,4.8,683
Сургут,Рестораны,"Дублин Паб, ресторан",61.250936,73.377557,4.8,575
Сургут,Рестораны,"Plum, рестобар",61.250265,73.364187,4.8,194
Сургут,Рестораны,"ЮжанеГорожане, ресторан грузинской кухни",61.246421,73.418967,4.8,4048
Сургут,Рестораны,"Чердак, лаундж-бар",61.272118,73.35773,4.8,498
Сургут,Рестораны,Megapolisbar people`s,61.258618,73.400129,4.8,1603
Сургут,Рестораны,Мидийное место,61.248429,73.425197,4.8,797
Сургут,Рестораны,"На высоте, ресторан",61.235257,73.398737,4.8,400
Сургут,Рестораны,"ПиццаФабрика, семейный ресторан",61.256878,73.377396,4.8,2002
Сургут,Музеи,"Сургутнефтегаз, Музей",61.263374,73.373172,4.1,14
Сургут,Музеи,Дом природы,61.237348,73.408462,5.0,2
Сургут,Музеи,Школа-музей им. А.С. Знаменского,61.237065,73.407452,5.0,2
Сургут,Музеи,Дом ремёсел,61.236484,73.409243,5.0,1
Сургут,Музеи,"Уральский хребет, семейный парк",61.158035,72.648451,5.0,5
Сургут,Музеи,"Музей реки Обь, историко-художественный музейный комплекс",61.097488,72.618351,3.9,8
Сургут,Музеи,"Метаморфоза, художественная галерея",61.098365,72.611023,4.8,4
Сургут,Музеи,Дом журналистов им. А.П. Зубарева,61.236169,73.408805,5.0,2
Сургут,Музеи,"Барсова гора, музейный комплекс",61.2565,73.174236,4.3,6
Сургут,Музеи,"РЖД, музей сохранения исторического наследия",61.289308,73.322435,2.9,5
Сургут,Интересные здания,Музыкально-драматический театр,61.288644,73.327905,4.7,57
Сургут,Интересные здания,Храм в честь святого благоверного Князя Александра Невского,61.277751,73.193611,5.0,4
Сургут,Интересные здания,Церковь Христа Спасителя Евангельских Христиан Баптистов,61.249516,73.368102,4.8,11
Сургут,Интересные здания,Римско-Католический Приход Святого Иосифа Труженика,61.250762,73.360088,5.0,14
Сургут,Интересные здания,Собор Преображения Господня,61.234584,73.434757,4.4,34
Сургут,Интересные здания,Сургутский Биг-Бен,61.25638,73.398595,4.3,148
Сургут,Интересные здания,Храм во имя Всех святых в земле Сибирской просиявших,61.235858,73.409504,4.6,9
Сургут,Интересные здания,"Волшебная Флейта, театр кукол и актера",61.095938,72.625028,4.4,22
Сургут,Интересные здания,Дом истории Сургутского казачества,61.237195,73.408021,5.0,4
Сургут,Интересные здания,Музей чёрного лиса,61.236752,73.409351,5.0,3
Сыктывкар,Рестораны,"Barrymore, ресторан",61.675726,50.840723,4.6,97
Сыктывкар,Рестораны,"Ижма, ресторан",61.652931,50.841555,4.6,233
Сыктывкар,Рестораны,"Big Ben, ресторан",61.68438,50.812746,4.6,321
Сыктывкар,Рестораны,"Sense, гастробар",61.669662,50.831582,4.6,83
Сыктывкар,Рестораны,"Пушкинский, ресторан",61.666665,50.84078,4.6,81
Сыктывкар,Рестораны,"Гранат, ресторан",61.668729,50.830131,4.5,239
Сыктывкар,Рестораны,"Шаляпин, кафе-бар",61.672523,50.819462,4.5,106
Сыктывкар,Рестораны,"Мидийное место, ресторан",61.676461,50.819967,4.3,203
Сыктывкар,Рестораны,"Бакинский дворик, ресторан",61.65478,50.84292,4.3,167
Сыктывкар,Рестораны,"Армения, ресторан",61.661965,50.871199,4.3,150
Сыктывкар,Музеи,Музей Олимпийской чемпионки Раисы Сметаниной,61.696867,50.821062,5.0,1
Сыктывкар,Музеи,"Литературно-театральный музей им. Н.М. Дьяконова, Отдел фондов",61.783272,50.744795,5.0,1
Сыктывкар,Музеи,Галерея истории гражданской авиации Республики Коми,61.663731,50.850501,3.2,1
Сыктывкар,Музеи,"Музей археологии и этнографии, Сыктывкарский государственный университет им. Питирима Сорокина",61.666018,50.80866,,0
Сыктывкар,Музеи,"Научный музей археологии европейского Северо-Востока, Институт языка, литературы и истории Коми научного центра Уральского отделения РАН",61.665811,50.822841,,0
Сыктывкар,Музеи,"Сыктывкарский учебный центр ФПС, Пожарно-техническая выставка",61.647242,50.825542,,0
Сыктывкар,Музеи,Музей истории просвещения Коми края,61.664909,50.814013,,0
Сыктывкар,Музеи,Музей истории Сыктывкарского лесного института,61.672068,50.834023,,0
Сыктывкар,Музеи,"Зоологический образовательный музей, СГУ им. Питирима Сорокина",61.687323,50.823846,,0
Сыктывкар,Интересные здания,Лицей народной дипломатии,61.66987,50.821248,5.0,3
Сыктывкар,Интересные здания,Свято-Стефановский Кафедральный собор,61.677814,50.831696,4.6,16
Сыктывкар,Интересные здания,Памятник-часовня жертвам политических репрессий,61.666884,50.848761,5.0,0
Сыктывкар,Интересные здания,Свято-Вознесенский храм,61.666661,50.856632,5.0,3
Сыктывкар,Интересные здания,"Дворец творчества детей и учащейся молодежи, г. Сыктывкара",61.67223,50.830819,4.7,8
Сыктывкар,Интересные здания,"Средняя школа №12, школа им. Олега Кошевого",61.666395,50.835898,4.6,16
Сыктывкар,Интересные здания,"Сыктывкарский государственный университет им. Питирима Сорокина, Центральная приемная комиссия",61.66462,50.814078,4.6,15
Сыктывкар,Интересные здания,"Лузалес-Арена, культурно-спортивный центр",61.660965,50.811848,4.5,23
Сыктывкар,Интересные здания,"Дом-музей И.П. Морозова, Национальный музей",61.672604,50.839991,5.0,9
Сыктывкар,Интересные здания,"Литературный музей им. И.А. Куратова, Национальный музей",61.673455,50.83928,5.0,5
Таганрог,Рестораны,"Альбатрос, ресторан",47.208445,38.948544,4.6,81
Таганрог,Рестораны,"Жемчужина, ресторан",47.214158,38.938838,4.9,6
Таганрог,Рестораны,"Feola`s kitchen&wine, ресторан",47.210684,38.942488,4.6,41
Таганрог,Рестораны,"Gorsky, ресторан",47.209499,38.935317,4.4,35
Таганрог,Рестораны,"Дон Марио, ресторан",47.211821,38.933053,3.8,27
Таганрог,Рестораны,Тургенев,47.212098,38.934653,3.9,9
Таганрог,Рестораны,"Чехов, ресторан",47.250066,38.917531,4.5,2
Таганрог,Рестораны,"Абсолют, ресторан",47.216991,38.918766,4.0,2
Таганрог,Рестораны,Фелиция,47.2126,38.92532,3.7,3
Таганрог,Рестораны,"Park astor, ресторан",47.220657,38.855388,2.4,4
Таганрог,Музеи,Художественный музей,47.212196,38.926733,5.0,1
Таганрог,Музеи,Дом-музей писателя И.Д. Василенко,47.209682,38.925484,5.0,3
Таганрог,Музеи,Мемориальный домик П.И. Чайковского,47.212539,38.938138,3.4,6
Таганрог,Музеи,"Таганмет, музей",47.252622,38.924076,,0
Таганрог,Музеи,"Южный федеральный университет, политехнический музей",47.205769,38.939019,,0
Таганрог,Интересные здания,Художественный музей,47.212196,38.926733,5.0,1
Таганрог,Интересные здания,"улица Шевченко, 24",47.202172,38.942234,4.9,0
Таганрог,Интересные здания,Таганрогский металлургический техникум,47.20923,38.939016,4.1,5
Таганрог,Интересные здания,"Южный федеральный университет, Инженерно-технологическая академия",47.216446,38.926985,,0
Таганрог,Интересные здания,"улица Фрунзе, 37-39",47.213331,38.928654,5.0,1
Таганрог,Интересные здания,"улица Фрунзе, 10",47.210786,38.933705,5.0,2
Таганрог,Интересные здания,Мемориальный домик П.И. Чайковского,47.212539,38.938138,3.4,6
Таганрог,Интересные здания,"Березка, детский санаторий",47.209313,38.941518,5.0,2
Таганрог,Интересные здания,"Красный переулок, 15 / Александровская улица, 71",47.213131,38.923244,5.0,0
Таганрог,Интересные здания,"улица Розы Люксембург, 77",47.20743,38.922842,5.0,3
Тобольск,Музеи,"Тобольский историко-архитектурный музей-заповедник, музей уникальных книг и редких изданий",58.201053,68.250057,4.8,17
Тобольск,Музеи,"Рентерея, музейно-просветительское объединение",58.198577,68.250588,4.7,16
Тобольск,Музеи,Контактный музей мамонтовой эры,58.208367,68.265806,5.0,8
Тобольск,Музеи,Музей фабрики художественных косторезных изделий,58.212994,68.286053,4.7,19
Тобольск,Музеи,"Музей народного образования Тюменской области, ТюмГУ",58.19671,68.251386,4.8,4
Тобольск,Музеи,Музей истории освоения и изучения Сибири им. А.А. Дунина-Горкавича,58.201953,68.25684,4.7,17
Тобольск,Музеи,"Камелек, семейный музейный центр",58.19928,68.248408,4.7,12
Тобольск,Музеи,Музей печати,58.206076,68.262466,4.7,25
Тобольск,Музеи,"Мастерская Минсалим, музей истории кости",58.201094,68.256686,5.0,9
Тобольск,Музеи,Музейно-просветительское объединение,58.198247,68.252245,5.0,2
Тобольск,Интересные здания,Софийско-Успенский кафедральный собор,58.199378,68.251323,4.8,29
Тобольск,Интересные здания,"Центр искусств и культуры г. Тобольска, Дом народного творчества",58.193259,68.245777,4.9,12
Тобольск,Интересные здания,Церковь апостола Андрея Первозванного,58.182256,68.247587,5.0,6
Тобольск,Интересные здания,"Перевернутый дом, аттракцион",58.219276,68.273959,4.6,92
Тобольск,Интересные здания,"Рентерея, музейно-просветительское объединение",58.198577,68.250588,4.7,16
Тобольск,Интересные здания,Римско-католический храм Пресвятой Троицы,58.19671,68.253304,4.7,40
Тобольск,Интересные здания,Музей истории освоения и изучения Сибири им. А.А. Дунина-Горкавича,58.201953,68.25684,4.7,17
Тобольск,Интересные здания,Храм Архангела Михаила,58.192814,68.249639,4.6,8
Тобольск,Интересные здания,Варим жарим,58.193808,68.241652,4.2,101
Тобольск,Интересные здания,Крестовоздвиженская церковь,58.185911,68.231208,5.0,8
Тольятти,Рестораны,"Bruss, ресторан",53.513789,49.411122,4.9,30
Тольятти,Рестораны,"Drova handmade cafe, кафе-ресторан",53.5292,49.337995,4.7,1293
Тольятти,Рестораны,"Ведро гвоздей, паб",53.517353,49.275649,4.7,161
Тольятти,Рестораны,"Вокруг огня, ресторан",53.497397,49.294173,4.7,544
Тольятти,Рестораны,"Перфетта, кафе",53.511784,49.420047,4.7,75
Тольятти,Рестораны,"Terrassa, ресторан",53.52568,49.279212,4.8,63
Тольятти,Рестораны,Ресторан Честных Цен,53.51841,49.310565,4.6,878
Тольятти,Рестораны,"Аббатское, бар",53.485755,49.485974,4.8,51
Тольятти,Рестораны,"Cascade, кафе-ресторан",53.142213,48.464632,,0
Тольятти,Рестораны,"The родственники, ресторан",53.539408,49.357796,4.6,604
Тольятти,Музеи,"Тольяттинский краеведческий музей, выставочный зал",53.500974,49.419651,4.8,4
Тольятти,Музеи,Центр-музей им. В. С. Высоцкого,53.536626,49.279468,5.0,3
Тольятти,Музеи,Художественный музей,53.503185,49.420295,4.3,10
Тольятти,Музеи,"Музей природы, культуры и истории Самарского края",53.533571,49.270621,5.0,5
Тольятти,Музеи,"Спасская башня, Краеведческий музей",53.146927,48.454392,5.0,3
Тольятти,Музеи,"Наследие, городской музейный комплекс",53.512437,49.402595,5.0,1
Тольятти,Музеи,Музей пуговиц,53.60165,48.8308,5.0,4
Тольятти,Музеи,"Самарская Лука, историко-краеведческий музей",53.404573,49.494068,5.0,2
Тольятти,Музеи,Музей института экологии Волжского бассейна РАН,53.475749,49.359773,4.4,3
Тольятти,Музеи,"Октябрьск-на-Волге, музей",53.162655,48.663946,5.0,2
Тольятти,Театры,"Театр кукол им. В.М. Леонтьевой, Димитровградский филиал",54.233529,49.554709,5.0,1
Тольятти,Театры,"Люди и куклы, театр",53.401777,49.492018,5.0,1
Тольятти,Театры,"Сфера, молодежный театр",54.217328,49.623577,1.0,1
Тольятти,Театры,"Касатка, выездной театр кукол",,,,0
Тольятти,Природные достопримечательности,Усинский курган,53.395364,49.26908,3.8,2
Тольятти,Природные достопримечательности,Семь ключей,53.46992,48.10853,4.6,0
Тольятти,Природные достопримечательности,500-летний дуб,53.28387,49.538048,4.0,2
Тольятти,Природные достопримечательности,Сосновая гора,53.393241,49.477117,5.0,1
Тольятти,Природные достопримечательности,Тольяттинское лесничество,53.487652,49.428835,5.0,1
Тольятти,Природные достопримечательности,В честь мужества детей Ленинграда,54.228193,49.567964,,0
Тольятти,Природные достопримечательности,В честь мужества детей Ленинграда,54.228288,49.567977,,0
Тольятти,Природные достопримечательности,В честь мужества детей Ленинграда,54.228362,49.567992,,0
Тольятти,Природные достопримечательности,Кабацкая гора,53.394612,49.175723,,0
Тольятти,Природные достопримечательности,Сосна Веймутова,53.539429,49.369802,,0
Тольятти,Интересные здания,Этнографический музей культуры и быта народов Поволжья,53.498798,49.293116,4.9,5
Тольятти,Интересные здания,Казанский Кафедральный собор,53.146727,48.457141,5.0,7
Тольятти,Интересные здания,"Лесное, санаторий",53.498016,49.358948,4.9,9
Тольятти,Интересные здания,Драматический театр им. А.Н. Островского,54.215899,49.62735,4.9,16
Тольятти,Интересные здания,"Олимп, универсальный спортивный комплекс",53.506866,49.258247,4.6,82
Тольятти,Интересные здания,"Пассаж, торговый центр",53.147071,48.456471,5.0,4
Тольятти,Интересные здания,Краеведческий музей,53.14855,48.4562,5.0,12
Тольятти,Интересные здания,"Научно-культурный центр им. Е.П. Славского, выставочный зал",54.227775,49.561051,5.0,4
Тольятти,Интересные здания,"Русич, досуговый центр",53.463332,49.533656,5.0,4
Тольятти,Интересные здания,"Автоград, культурный центр",53.517866,49.276005,4.5,38
Томск,Рестораны,"Шанте, ресторан",56.600968,84.87216,4.9,40
Томск,Рестораны,"Река 827, рыбный ресторан",56.490375,84.943794,4.7,614
Томск,Рестораны,"Гоби, ресторан",56.483784,84.982458,4.7,250
Томск,Рестораны,"Нарым, ресторан",56.466027,84.965832,4.7,308
Томск,Рестораны,"Хочу Пури, ресторан грузинской кухни",56.494025,84.950521,4.7,845
Томск,Рестораны,Грузия и Вино,56.482088,84.95074,4.7,555
Томск,Рестораны,"Сибирская трапеза, трактир",56.491344,84.944733,4.6,297
Томск,Рестораны,"Бамбук, ресторан паназиатской кухни",56.483774,84.951693,4.6,342
Томск,Рестораны,"Славянский Базаръ, ресторан русской кухни",56.485325,84.94547,4.6,215
Томск,Рестораны,"Окно, рестобар",56.475537,84.950332,4.7,63
Томск,Музеи,Галерея Аниматроник,56.463068,84.965254,5.0,24
Томск,Музеи,Краеведческий музей им. М.Б. Шатилова,56.476674,84.951194,4.7,231
Томск,Музеи,Художественный музей,56.482638,84.947548,4.7,138
Томск,Музеи,Музей деревянного зодчества,56.466174,84.956293,4.7,135
Томск,Музеи,Асиновский краеведческий музей,56.999927,86.136929,5.0,17
Томск,Музеи,Музей книги Научной библиотеки ТГУ,56.467772,84.949409,5.0,5
Томск,Музеи,"Дом охотника, музей",56.590881,84.621224,4.8,30
Томск,Музеи,Музей торфа ТГПУ,56.474804,84.976879,4.9,12
Томск,Музеи,"Музей судебной медицины, СибГМУ",56.470206,84.945027,4.8,7
Томск,Музеи,Музей истории связи Томской области,56.515315,85.03364,5.0,1
Томск,Театры,"Индиго, театр",56.482554,84.948693,5.0,3
Томск,Театры,"Ренессанс, муниципальный музыкальный камерный театр",56.471992,84.991248,5.0,1
Томск,Театры,Островок развлечений,56.588093,84.918567,,0
Томск,Природные достопримечательности,,56.46398,84.969453,5.0,2
Томск,Природные достопримечательности,Заварзинская лесная дача,56.465179,85.104013,5.0,0
Томск,Природные достопримечательности,Муравейник,56.508654,84.756644,5.0,1
Томск,Природные достопримечательности,Ларинский заказник,56.204924,85.070358,4.5,2
Томск,Природные достопримечательности,,56.469341,84.949534,,0
Томск,Природные достопримечательности,Коларовские водно-болотные угодья имени С.С. Москвитина,56.328173,84.957602,,0
Томск,Природные достопримечательности,Черемуха Маака,56.496909,84.958572,,0
Томск,Интересные здания,"Сибирский государственный медицинский университет, научно-медицинская библиотека",56.483421,84.949232,5.0,6
Томск,Интересные здания,"Национальный исследовательский Томский политехнический университет, инженерная школа энергетики",56.463744,84.954941,4.9,15
Томск,Интересные здания,Храм Казанской иконы Пресвятой Богородицы,56.48193,84.955092,4.9,16
Томск,Интересные здания,Музей истории СХК,56.592475,84.908142,5.0,4
Томск,Интересные здания,Сибирский физико-технический институт им. академика В.Д. Кузнецова,56.47248,84.951548,4.9,7
Томск,Интересные здания,Знаменская церковь,56.498174,84.942334,4.8,49
Томск,Интересные здания,"Томский государственный университет систем управления и радиоэлектроники, приемная комиссия",56.474115,84.949827,4.8,29
Томск,Интересные здания,"Томский государственный университет, приемная комиссия",56.46925,84.946928,4.8,250
Томск,Интересные здания,Театр юного зрителя,56.483078,84.946428,4.8,190
Томск,Интересные здания,Национальный исследовательский Томский политехнический университет,56.455818,84.950359,4.8,49
Тюмень,Рестораны,"Чум, ресторан-музей",57.140873,65.554446,4.9,611
Тюмень,Рестораны,"В кругу друзей, семейный ресторан",57.165354,65.487634,4.9,163
Тюмень,Рестораны,"Chester Lounge, бар",57.151464,65.564814,4.9,94
Тюмень,Рестораны,"Plov lounge, чайхана",57.143374,65.560092,4.9,10570
Тюмень,Рестораны,Кацо Ори,57.127718,65.555062,4.9,4285
Тюмень,Рестораны,"Сыроварня, ресторан",57.156436,65.542949,4.9,2931
Тюмень,Рестораны,"Наследие, ресторан сибирской и уральской кухни",57.158887,65.544422,4.9,404
Тюмень,Рестораны,"Tehnikum, гастробистро",57.159838,65.522752,4.9,1044
Тюмень,Рестораны,"Паста Фэмили, ресторан",57.174777,65.657676,4.9,2645
Тюмень,Рестораны,"Кацо, ресторан грузинской кухни",57.140534,65.565535,4.9,5607
Тюмень,Музеи,Ялуторовский острог,56.649279,66.320445,4.8,122
Тюмень,Музеи,Археологический музей-заповедник на озере Андреевское,57.02158,65.825837,4.8,115
Тюмень,Музеи,"Торговые ряды, музей",56.650711,66.318504,4.9,30
